0,000000;0,305908203125;0,09912109375;0,789306640625;17,0593261719;26,1306762695;-39,9551391602
0,001642;0,3310546875;0,100341796875;0,814697265625;16,6854858398;24,5971679688;-41,0308837891
0,004054;0,3720703125;0,089599609375;0,87548828125;16,1666870117;24,8641967773;-41,0385131836
0,008102;0,384765625;0,0927734375;0,887451171875;14,404296875;27,0767211914;-40,2069091797
0,011512;0,397705078125;0,08203125;0,931640625;13,671875;28,938293457;-40,4205322266
0,016094;0,395751953125;0,081298828125;0,93310546875;13,1683349609;29,2892456055;-40,1458740234
0,017671;0,403076171875;0,073486328125;0,947998046875;13,8397216797;30,9982299805;-40,5731201172
0,019328;0,447021484375;0,0380859375;0,99609375;14,0075683594;31,5780639648;-40,9317016602
0,023963;0,444091796875;0,015380859375;1,0029296875;14,5645141602;32,6538085938;-41,3208007812
0,031545;0,439697265625;0,00537109375;1,00366210938;14,9536132812;33,2717895508;-41,0995483398
0,040188;0,434814453125;-0,010009765625;0,98779296875;14,6026611328;34,6374511719;-40,3747558594
0,044188;0,395751953125;-0,020263671875;0,91064453125;14,3737792969;34,6221923828;-39,7109985352
0,047515;0,388916015625;-0,025634765625;0,876220703125;13,4429931641;34,2407226562;-38,7115478516
0,052101;0,36572265625;-0,037841796875;0,828857421875;12,8555297852;32,8826904297;-37,7883911133
0,056073;0,360107421875;-0,0439453125;0,8017578125;11,7492675781;30,9982299805;-36,4685058594
0,059992;0,34326171875;-0,053955078125;0,773193359375;11,2609863281;30,0521850586;-35,2783203125
0,068001;0,344482421875;-0,068359375;0,749755859375;10,4293823242;28,2821655273;-33,6990356445
0,069500;0,34765625;-0,066162109375;0,7197265625;10,498046875;26,1077880859;-32,7987670898
0,076129;0,349609375;-0,065673828125;0,704345703125;10,2233886719;25,5432128906;-32,0739746094
0,077692;0,347412109375;-0,060791015625;0,679931640625;9,50622558594;24,3988037109;-30,9677124023
0,087404;0,33935546875;-0,0546875;0,652587890625;8,04901123047;21,6827392578;-28,5263061523
0,089086;0,357666015625;-0,02392578125;0,632080078125;6,79779052734;19,7067260742;-27,6107788086
0,090560;0,363525390625;-0,014892578125;0,628662109375;5,69915771484;18,0282592773;-26,6036987305
0,097232;0,3818359375;0,016357421875;0,640869140625;4,85992431641;16,4947509766;-25,9704589844
0,103378;0,465576171875;0,073974609375;0,859130859375;7,72857666016;6,72149658203;-26,6799926758
0,108165;0,5234375;0,080810546875;0,960205078125;9,48333740234;3,98254394531;-27,4429321289
0,109740;0,550048828125;0,08642578125;1,00854492188;17,7307128906;3,89099121094;-30,1818847656
0,112039;0,67431640625;0,1015625;1,2001953125;20,5230712891;7,40814208984;-32,2418212891
0,115929;0,759521484375;0,12158203125;1,20141601562;23,8647460938;22,3922729492;-41,0614013672
0,119302;0,71240234375;0,18994140625;1,11840820312;24,5590209961;24,284362793;-42,9229736328
0,120898;0,669189453125;0,2197265625;1,06396484375;23,9334106445;25,6805419922;-45,1354980469
