0,000000;0,565185546875;0,233642578125;0,783935546875;-2,9296875;2,25067138672;-0,259399414062
0,001694;0,563720703125;0,230224609375;0,781005859375;-3,11279296875;2,16674804688;-0,167846679688
0,003092;0,558837890625;0,236328125;0,7763671875;-3,49426269531;2,39562988281;-0,0762939453125
0,004407;0,5556640625;0,23291015625;0,776611328125;-3,23486328125;1,52587890625;-0,244140625
0,011665;0,564208984375;0,2333984375;0,78466796875;-2,90679931641;1,92260742188;-0,137329101562
0,013087;0,55859375;0,23046875;0,778564453125;-2,98309326172;1,99890136719;-0,137329101562
0,014435;0,564453125;0,233642578125;0,7763671875;-3,27301025391;1,86920166016;-0,091552734375
0,015772;0,5576171875;0,231201171875;0,779541015625;-2,98309326172;1,86920166016;-0,289916992188
0,018339;0,560791015625;0,23291015625;0,77392578125;-3,15856933594;2,12097167969;-0,213623046875
0,022169;0,561767578125;0,234619140625;0,782470703125;-3,04412841797;2,12860107422;-0,114440917969
0,023598;0,560791015625;0,230712890625;0,778564453125;-3,38745117188;1,83868408203;-0,129699707031
0,025876;0,565185546875;0,233154296875;0,781005859375;-3,50952148438;1,8310546875;-0,175476074219
0,031871;0,563232421875;0,2294921875;0,78369140625;-2,81524658203;2,03704833984;-0,18310546875
0,033635;0,561767578125;0,23291015625;0,781005859375;-2,96783447266;1,73950195312;-0,137329101562
0,037088;0,564208984375;0,233642578125;0,783203125;-3,31115722656;1,93023681641;0,1220703125
0,038884;0,565185546875;0,234375;0,768798828125;-3,25012207031;1,71661376953;0,0457763671875
0,043742;0,560546875;0,234619140625;0,78173828125;-3,28826904297;1,80053710938;-0,335693359375
0,048426;0,561279296875;0,232421875;0,779541015625;-2,97546386719;2,06756591797;-0,190734863281
0,050288;0,5654296875;0,23388671875;0,783447265625;-3,15856933594;2,12097167969;-0,205993652344
0,051797;0,56396484375;0,233154296875;0,77734375;-3,45611572266;2,05230712891;-0,175476074219
0,055085;0,560302734375;0,230224609375;0,78515625;-3,33404541016;1,78527832031;0,160217285156
0,058179;0,565673828125;0,2333984375;0,783203125;-3,18145751953;1,72424316406;0,0457763671875
0,059739;0,566650390625;0,236083984375;0,783935546875;-2,99072265625;1,953125;-0,144958496094
0,062119;0,56005859375;0,231689453125;0,783935546875;-3,07464599609;1,73187255859;-0,190734863281
0,067837;0,5625;0,235107421875;0,78173828125;-3,21197509766;2,04467773438;-0,144958496094
0,069572;0,564208984375;0,232177734375;0,77880859375;-3,23486328125;1,93786621094;-0,160217285156
0,073108;0,5673828125;0,230224609375;0,77734375;-3,23486328125;1,83868408203;-0,18310546875
0,074783;0,563232421875;0,232421875;0,781494140625;-2,9296875;1,69372558594;0,0991821289062
0,079703;0,56201171875;0,232421875;0,78173828125;-3,18145751953;2,00653076172;0,0839233398438
0,082086;0,56298828125;0,2275390625;0,781494140625;-3,18908691406;1,77764892578;0,0534057617188
0,086218;0,56298828125;0,231689453125;0,779541015625;-3,09753417969;1,98364257812;-0,114440917969
0,087827;0,562744140625;0,234375;0,78759765625;-3,25775146484;1,93023681641;-0,0686645507812
0,091175;0,565673828125;0,237060546875;0,77978515625;-3,21960449219;2,09045410156;-0,030517578125
0,098019;0,560546875;0,23095703125;0,77685546875;-3,12805175781;1,83868408203;-0,190734863281
0,105514;0,5634765625;0,232421875;0,783935546875;-3,08227539062;1,94549560547;-0,282287597656
0,107130;0,566650390625;0,233642578125;0,78955078125;-3,10516357422;2,197265625;0,06103515625
