Sensor,Timestamp,Acceleration x,Acceleration y,Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z
Front pelvis,0.339515,0.885986328125,0.242919921875,0.033935546875,-15.754699707,-10.9710693359,10.9024047852
Belly button,0.340694,0.35302734375,0.91796875,0.11572265625,21.3241577148,-7.35473632812,-18.2418823242
Sternum,0.343089,0.977294921875,0.023193359375,0.93505859375,-10.8795166016,19.6685791016,-26.4282226562
Head,0.344289,0.915771484375,-0.026611328125,0.294189453125,17.3416137695,-5.79833984375,14.0151977539
Left thigh,0.345526,-0.171630859375,-0.96044921875,-0.133544921875,-0.740051269531,-10.9634399414,-4.10461425781
Left tibia,0.346760,0.364501953125,-0.825439453125,0.073486328125,-26.985168457,54.5425415039,-0.404357910156
Left foot,0.349096,1.013671875,-0.916015625,1.40795898438,-17.3645019531,67.6879882812,-8.51440429688
Right thigh,0.350240,0.374267578125,-0.89013671875,-0.07958984375,-18.2952880859,16.9830322266,-25.993347168
Right tibia,0.351455,0.44384765625,-0.908447265625,-0.123291015625,-13.2141113281,-56.15234375,-65.7577514648
Right foot,0.352626,-0.946533203125,0.38232421875,1.2197265625,49.2324829102,129.570007324,-57.4722290039
Left hand,0.365141,0.9697265625,0.020751953125,0.302490234375,27.4887084961,2.37274169922,-1.50299072266
Left forearm,0.366616,0.08544921875,-0.875732421875,0.3349609375,-8.31604003906,44.8837280273,-8.64410400391
Left biceps,0.369810,0.104248046875,-0.934814453125,0.310302734375,-5.71441650391,4.89044189453,-24.2767333984
Right hand,0.371342,0.88623046875,-0.310302734375,0.21142578125,27.5115966797,19.1345214844,17.822265625
Right forearm,0.375837,-0.282470703125,-1.02099609375,0.2685546875,-12.2604370117,-61.8057250977,-11.6424560547
Right biceps,0.383999,-0.3505859375,-0.835693359375,0.216552734375,17.2882080078,-17.8756713867,4.97436523438
Left shoulder,0.385430,-0.102783203125,0.90673828125,0.301025390625,-8.9111328125,-8.49914550781,4.36401367188
Right shoulder,0.386935,-0.4755859375,0.77392578125,0.3212890625,-17.6391601562,3.30352783203,1.59454345703
Back pelvis,0.389485,1.015625,0.06103515625,0.240234375,-2.81524658203,-6.9580078125,-1.80053710938
Front pelvis,0.390908,0.947509765625,0.211181640625,0.067138671875,-18.4478759766,-13.3056640625,11.0702514648
Belly button,0.392186,0.3525390625,0.9462890625,0.08154296875,7.84301757812,-16.1437988281,-6.88934326172
Sternum,0.395544,0.95166015625,0.077880859375,0.883056640625,-19.9356079102,20.0881958008,-18.0511474609
Head,0.398901,0.963623046875,-0.02685546875,0.2783203125,18.6462402344,-9.90295410156,14.2974853516
Left thigh,0.400121,-0.15380859375,-0.950439453125,-0.133544921875,-0.785827636719,-6.8359375,-3.94439697266
Left tibia,0.401272,0.280517578125,-0.820068359375,0.046630859375,-43.3197021484,69.6258544922,38.9862060547
Left foot,0.402879,0.856689453125,0.44189453125,0.83447265625,-5.89752197266,20.4849243164,3.173828125
Right thigh,0.405085,0.396240234375,-0.846435546875,0.00439453125,5.50079345703,-11.4974975586,-28.7399291992
Right tibia,0.406122,0.339111328125,-0.666259765625,0.0673828125,-13.18359375,0.785827636719,-41.7327880859
Right foot,0.407334,-0.68359375,0.02392578125,1.15771484375,67.2912597656,180.122375488,-57.4951171875
Left hand,0.408392,0.89404296875,0.066162109375,0.291748046875,36.865234375,-7.41577148438,-0.312805175781
Left forearm,0.411065,0.117919921875,-0.916259765625,0.325439453125,-2.685546875,54.3823242188,-18.684387207
Left biceps,0.412262,0.040771484375,-0.9873046875,0.29150390625,-2.44903564453,4.24957275391,-26.6723632812
Right hand,0.413382,0.8798828125,-0.29541015625,0.208984375,27.6870727539,17.3873901367,13.1454467773
Right forearm,0.415069,-0.205322265625,-0.94189453125,0.3486328125,-9.55963134766,-17.6239013672,-25.4592895508
Right biceps,0.417356,-0.344482421875,-0.853271484375,0.2158203125,15.7928466797,-15.0451660156,3.18145751953
Left shoulder,0.419396,-0.1259765625,0.9091796875,0.291748046875,-6.85119628906,-12.0468139648,6.77490234375
Right shoulder,0.421201,-0.51171875,0.75,0.292724609375,-17.9443359375,1.01470947266,-0.869750976562
Back pelvis,0.422380,0.9794921875,0.119384765625,0.20947265625,-10.9710693359,-3.12805175781,-15.1443481445
Front pelvis,0.424605,0.986083984375,0.150146484375,0.09228515625,-24.9099731445,-17.4102783203,10.5056762695
Belly button,0.425654,0.41357421875,1.03979492188,0.149169921875,-3.2958984375,-11.2533569336,-4.79125976562
Sternum,0.426775,0.860107421875,0.153564453125,0.7802734375,-21.8353271484,23.3917236328,-14.1677856445
Head,0.428405,0.95849609375,-0.009765625,0.25732421875,17.9214477539,-8.57543945312,13.8626098633
Left thigh,0.432954,-0.1689453125,-0.949951171875,-0.123779296875,-0.213623046875,-6.69097900391,-3.49426269531
Left tibia,0.435207,0.09033203125,-0.970703125,-0.170654296875,-49.6597290039,65.2389526367,83.7326049805
Left foot,0.437013,0.551025390625,0.052734375,0.901611328125,0.129699707031,5.9814453125,-6.93511962891
Right thigh,0.438197,0.459716796875,-0.847900390625,-0.00927734375,10.1089477539,-25.2685546875,-29.3807983398
Right tibia,0.440308,0.304443359375,-0.785400390625,0.10693359375,-6.27136230469,14.9154663086,20.9503173828
Right foot,0.441359,-0.314453125,0.020751953125,1.06469726562,20.0805664062,186.20300293,-14.9307250977
Left hand,0.442476,0.8330078125,0.117431640625,0.26806640625,26.5350341797,-15.7623291016,4.01306152344
Left forearm,0.443628,0.107421875,-0.99169921875,0.30126953125,3.96728515625,59.7534179688,-19.2031860352
Left biceps,0.446123,0.197265625,-1.35424804688,0.278076171875,-13.2141113281,-19.5617675781,-12.1765136719
