1528136623.76-0.44677734375,-0.689697265625,0.537353515625,-1.00708007812,2.27355957031,-0.8544921875
1528136623.76-0.447265625,-0.688232421875,0.533447265625,-1.39617919922,1.89208984375,-0.991821289062
1528136623.77-0.4443359375,-0.69091796875,0.53173828125,-1.19781494141,2.03704833984,-0.747680664062
1528136623.77-0.44384765625,-0.68701171875,0.537109375,-1.13677978516,2.09045410156,-0.595092773438
1528136623.78-0.4443359375,-0.691650390625,0.537353515625,-1.38854980469,1.64031982422,-0.877380371094
1528136623.78-0.446044921875,-0.6923828125,0.537109375,-1.23596191406,1.88446044922,-1.01470947266
1528136623.78-0.444580078125,-0.687744140625,0.534912109375,-1.01470947266,1.85394287109,-0.8544921875
1528136623.79-0.4482421875,-0.69287109375,0.53955078125,-1.62506103516,1.86157226562,-0.930786132812
1528136623.79-0.444091796875,-0.691650390625,0.537109375,-1.08337402344,2.04467773438,-0.518798828125
1528136623.79-0.447265625,-0.691650390625,0.53515625,-0.999450683594,1.57928466797,-0.686645507812
1528136623.8-0.4404296875,-0.69091796875,0.536376953125,-1.36566162109,1.55639648438,-0.724792480469
1528136623.8-0.443603515625,-0.69140625,0.531494140625,-1.44195556641,1.85394287109,-0.404357910156
1528136623.8-0.445068359375,-0.689697265625,0.53955078125,-1.31988525391,1.68609619141,-0.289916992188
1528136623.81-0.446044921875,-0.693115234375,0.543212890625,-1.20544433594,1.28173828125,-0.785827636719
1528136623.82-0.446533203125,-0.687255859375,0.534912109375,-1.31225585938,1.41906738281,-0.778198242188
1528136623.82-0.444091796875,-0.68896484375,0.539306640625,-1.44958496094,1.67083740234,-0.411987304688
1528136623.83-0.446044921875,-0.689697265625,0.5390625,-1.31225585938,1.40380859375,-0.282287597656
1528136623.83-0.441162109375,-0.69189453125,0.535888671875,-1.5869140625,1.39617919922,-0.396728515625
1528136623.83-0.445556640625,-0.689697265625,0.53369140625,-1.93023681641,1.04522705078,-0.282287597656
1528136623.84-0.446044921875,-0.688232421875,0.53466796875,-1.62506103516,1.12915039062,-0.358581542969
1528136623.84-0.445068359375,-0.68994140625,0.53759765625,-1.64794921875,1.26647949219,-0.297546386719
1528136623.85-0.448974609375,-0.68994140625,0.538330078125,-1.64031982422,1.35040283203,-0.00762939453125
