1528139615.6-0.085205078125,0.002685546875,-1.02392578125,-1.35040283203,0.30517578125,-0.877380371094
1528139615.6-0.080078125,0.001708984375,-1.02685546875,-1.12152099609,-0.999450683594,-0.328063964844
1528139615.61-0.0849609375,-0.0009765625,-1.0322265625,-1.38092041016,-2.89916992188,0.625610351562
1528139615.61-0.093505859375,-0.003173828125,-1.0341796875,-2.12097167969,-2.197265625,0.823974609375
1528139615.62-0.10205078125,-0.009033203125,-1.03295898438,-1.73950195312,-1.18255615234,1.953125
1528139615.62-0.100341796875,-0.0126953125,-1.04663085938,-2.0751953125,-0.816345214844,2.02178955078
1528139615.63-0.0947265625,-0.00634765625,-1.05102539062,-1.23596191406,-1.20544433594,0.770568847656
1528139615.63-0.087646484375,-0.009765625,-1.03930664062,-1.67083740234,-1.99127197266,1.57165527344
1528139615.63-0.08544921875,-0.004638671875,-1.04638671875,-0.846862792969,-3.73077392578,1.46484375
1528139615.64-0.080322265625,-0.000244140625,-1.03662109375,-1.93786621094,-5.13458251953,3.22723388672
1528139615.64-0.080078125,0.009521484375,-1.03076171875,-1.93023681641,-3.63159179688,2.83813476562
1528139615.64-0.075927734375,0.01513671875,-1.02172851562,-1.96838378906,-1.64031982422,1.19781494141
1528139615.65-0.072998046875,0.02197265625,-1.02270507812,-1.84631347656,0.938415527344,-0.213623046875
1528139615.65-0.0771484375,0.013916015625,-1.01879882812,-1.92260742188,1.64031982422,-1.39617919922
1528139615.66-0.07421875,0.010009765625,-1.03588867188,-1.84631347656,1.67846679688,-1.44958496094
1528139615.66-0.080810546875,0.00830078125,-1.03881835938,-2.09045410156,1.708984375,-1.48773193359
1528139615.66-0.0859375,0.00341796875,-1.04174804688,-2.09808349609,0.968933105469,-1.51062011719
1528139615.67-0.0947265625,-0.0029296875,-1.04370117188,-2.12097167969,-0.625610351562,-0.205993652344
1528139615.67-0.099609375,-0.009765625,-1.04541015625,-2.27355957031,-1.13677978516,0.79345703125
1528139615.67-0.1005859375,-0.00634765625,-1.03881835938,-2.32696533203,-0.473022460938,0.679016113281
1528139615.68-0.095458984375,0.00341796875,-1.03686523438,-1.86157226562,1.47247314453,-1.36566162109
1528139615.69-0.085205078125,0.007080078125,-1.03271484375,-0.816345214844,1.16729736328,-1.44195556641
1528139615.69-0.087646484375,0.007080078125,-1.03369140625,-1.09100341797,0.778198242188,-1.05285644531
1528139615.7-0.08935546875,0.0029296875,-1.02416992188,-3.09753417969,-0.411987304688,-0.450134277344
1528139615.71-0.093017578125,0.00732421875,-1.01953125,-2.40325927734,-0.0381469726562,-0.167846679688
1528139615.71-0.090087890625,0.00390625,-1.02221679688,-2.34222412109,-0.160217285156,-0.144958496094
1528139615.71-0.099365234375,-0.003173828125,-1.01977539062,-2.10571289062,-0.503540039062,0.091552734375
1528139615.72-0.102783203125,-0.006103515625,-1.02001953125,-1.83868408203,-0.885009765625,0.602722167969
