1528139628.711.00439453125,-0.136962890625,-0.08349609375,-2.69317626953,-1.15966796875,0.152587890625
1528139628.711.00073242188,-0.141357421875,-0.085693359375,-2.15911865234,0.389099121094,0.457763671875
1528139628.720.999267578125,-0.139892578125,-0.093017578125,-1.81579589844,0.6103515625,0.724792480469
1528139628.731.0,-0.13330078125,-0.088623046875,-2.39562988281,0.0152587890625,0.846862792969
1528139628.731.00122070312,-0.13916015625,-0.08740234375,-2.53295898438,-0.152587890625,0.968933105469
1528139628.741.0,-0.132568359375,-0.08837890625,-2.82287597656,-0.778198242188,0.808715820312
1528139628.741.00073242188,-0.133544921875,-0.087890625,-2.9296875,-0.335693359375,0.54931640625
1528139628.741.0048828125,-0.136474609375,-0.087646484375,-2.99835205078,0.205993652344,0.564575195312
1528139628.751.00756835938,-0.1416015625,-0.0849609375,-3.41796875,0.381469726562,0.564575195312
1528139628.751.00756835938,-0.141357421875,-0.08251953125,-4.52423095703,-0.434875488281,0.701904296875
1528139628.751.01318359375,-0.14404296875,-0.081787109375,-5.93566894531,-1.00708007812,0.556945800781
1528139628.761.01489257812,-0.148681640625,-0.086669921875,-7.34710693359,-1.84631347656,0.816345214844
1528139628.761.01904296875,-0.14892578125,-0.086181640625,-7.49206542969,-2.57110595703,1.12152099609
1528139628.771.01513671875,-0.147705078125,-0.0908203125,-7.87353515625,-2.84576416016,2.30407714844
1528139628.771.00830078125,-0.146484375,-0.086181640625,-6.41632080078,-2.55584716797,2.52532958984
1528139628.771.0146484375,-0.1376953125,-0.09228515625,-7.41577148438,-3.25012207031,-1.82342529297
1528139628.781.01196289062,-0.169677734375,-0.10888671875,-8.91876220703,-3.82995605469,2.97546386719
1528139628.780.994873046875,-0.12646484375,-0.087646484375,-5.54656982422,-2.41088867188,2.18200683594
1528139628.781.00854492188,-0.12451171875,-0.087158203125,-2.51007080078,0.518798828125,-0.152587890625
1528139628.790.986328125,-0.132568359375,-0.088134765625,-0.0228881835938,1.20544433594,1.04522705078
1528139628.790.989990234375,-0.11279296875,-0.081298828125,1.37329101562,0.289916992188,0.9765625
1528139628.81.00024414062,-0.13232421875,-0.0869140625,0.648498535156,-0.282287597656,0.839233398438
1528139628.81.001953125,-0.133056640625,-0.087646484375,-0.572204589844,-0.831604003906,0.297546386719
1528139628.81.0009765625,-0.127197265625,-0.08984375,-2.54058837891,-1.71661376953,0.6103515625
1528139628.811.00659179688,-0.130615234375,-0.09228515625,-1.77001953125,-1.09100341797,0.473022460938
1528139628.811.01025390625,-0.125732421875,-0.080810546875,-0.282287597656,0.67138671875,0.358581542969
1528139628.821.00903320312,-0.12353515625,-0.079345703125,-0.00762939453125,1.15966796875,0.205993652344
1528139628.821.01000976562,-0.131591796875,-0.08740234375,-1.43432617188,0.968933105469,0.869750976562
1528139628.821.00390625,-0.14013671875,-0.0869140625,-2.0751953125,0.328063964844,0.694274902344
1528139628.831.00903320312,-0.142333984375,-0.094482421875,-2.54058837891,0.694274902344,0.518798828125
1528139628.831.01123046875,-0.141845703125,-0.097900390625,-2.55584716797,2.16674804688,0.152587890625
1528139628.841.00610351562,-0.14404296875,-0.0869140625,-3.07464599609,2.63977050781,-0.480651855469
1528139628.841.00317382812,-0.1435546875,-0.0859375,-2.12097167969,2.29644775391,-0.656127929688
1528139628.841.001953125,-0.14404296875,-0.085693359375,-0.862121582031,3.15093994141,-0.801086425781
1528139628.851.00341796875,-0.14208984375,-0.087890625,-0.00762939453125,4.5166015625,-0.679016113281
1528139628.850.99755859375,-0.13720703125,-0.089111328125,2.33459472656,5.93566894531,-1.06048583984
1528139628.860.98876953125,-0.127197265625,-0.083740234375,3.60870361328,7.14874267578,-1.28173828125
1528139628.860.99609375,-0.1328125,-0.090576171875,3.52478027344,7.50732421875,-1.57928466797
1528139628.860.99853515625,-0.132568359375,-0.08544921875,3.00598144531,6.37054443359,-1.23596191406
1528139628.871.00146484375,-0.13671875,-0.081787109375,2.78472900391,5.48553466797,-0.900268554688
1528139628.881.00756835938,-0.1455078125,-0.090087890625,2.5634765625,4.90570068359,0.0152587890625
1528139628.881.00854492188,-0.147705078125,-0.0869140625,1.79290771484,4.38690185547,-0.0686645507812
