CSV format: Accelerometer x value, acclerometer y value, accelerometer z value, gyroscope x value, gyroscope y value, gyroscope z value
Sample frequency: 100Hz
1534528727.720.88232421875,-0.503662109375,0.04541015625,1.45721435547,0.297546386719,-0.67138671875
1534528727.720.8818359375,-0.50341796875,0.044189453125,1.45721435547,0.778198242188,-0.381469726562
1534528727.720.881591796875,-0.502197265625,0.045654296875,1.65557861328,0.862121582031,-0.312805175781
1534528727.720.88232421875,-0.500244140625,0.04443359375,1.71661376953,0.648498535156,-0.289916992188
1534528727.720.88037109375,-0.501220703125,0.0380859375,1.71661376953,0.381469726562,-0.411987304688
1534528727.720.881103515625,-0.502197265625,0.040771484375,1.53350830078,0.617980957031,-0.617980957031
1534528727.730.883544921875,-0.50244140625,0.043212890625,1.48010253906,0.396728515625,-0.511169433594
1534528727.730.88037109375,-0.501220703125,0.046630859375,1.51824951172,0.457763671875,-0.228881835938
1534528727.730.876220703125,-0.504150390625,0.041015625,1.49536132812,0.198364257812,-0.289916992188
1534528727.730.8798828125,-0.50341796875,0.042236328125,1.48773193359,0.54931640625,-0.3662109375
1534528727.730.882080078125,-0.50244140625,0.046630859375,1.52587890625,0.572204589844,-0.442504882812
1534528727.730.87841796875,-0.50244140625,0.04931640625,1.44958496094,0.320434570312,-0.396728515625
1534528727.730.876953125,-0.50146484375,0.05029296875,1.51824951172,0.228881835938,-0.221252441406
1534528727.740.8779296875,-0.49951171875,0.047119140625,1.35040283203,0.495910644531,-0.205993652344
1534528727.740.8759765625,-0.503173828125,0.047119140625,1.60980224609,0.556945800781,-0.282287597656
1534528727.740.875,-0.5,0.04541015625,1.64031982422,0.457763671875,-0.259399414062
1534528727.740.879638671875,-0.500732421875,0.048828125,1.44958496094,0.595092773438,-0.0839233398438
1534528727.740.879638671875,-0.50048828125,0.041748046875,1.61743164062,0.663757324219,-0.18310546875
1534528727.740.878662109375,-0.50048828125,0.0439453125,1.71661376953,0.640869140625,-0.282287597656
1534528727.740.879638671875,-0.503662109375,0.042236328125,1.64794921875,0.381469726562,-0.473022460938
1534528727.750.87939453125,-0.50439453125,0.04296875,1.43432617188,0.297546386719,-0.343322753906
1534528727.750.88037109375,-0.498291015625,0.043212890625,1.54876708984,0.457763671875,-0.396728515625
1534528727.750.8779296875,-0.496826171875,0.04296875,1.48010253906,0.54931640625,-0.389099121094
1534528727.750.8798828125,-0.500732421875,0.0419921875,1.76239013672,0.740051269531,-0.411987304688
1534528727.760.880859375,-0.503662109375,0.045654296875,1.75476074219,0.503540039062,-0.328063964844
1534528727.760.879638671875,-0.50341796875,0.049560546875,1.45721435547,0.244140625,-0.259399414062
1534528727.760.876220703125,-0.50537109375,0.045166015625,1.5869140625,0.328063964844,-0.396728515625
1534528727.760.88232421875,-0.50341796875,0.044189453125,1.57165527344,0.595092773438,-0.755310058594
1534528727.760.886474609375,-0.503662109375,0.04931640625,1.708984375,0.640869140625,-0.503540039062
1534528727.760.8798828125,-0.503173828125,0.04736328125,1.64031982422,0.625610351562,-0.282287597656
1534528727.760.875732421875,-0.5068359375,0.047119140625,1.76239013672,0.709533691406,-0.350952148438
1534528727.760.87451171875,-0.502197265625,0.04638671875,1.61743164062,0.808715820312,-0.389099121094
1534528727.770.8779296875,-0.50048828125,0.044189453125,1.64794921875,0.686645507812,-0.633239746094
1534528727.770.879150390625,-0.4990234375,0.039794921875,1.55639648438,0.686645507812,-0.762939453125
1534528727.770.8837890625,-0.504150390625,0.04296875,1.41143798828,0.389099121094,-0.663757324219
1534528727.770.8818359375,-0.50537109375,0.04736328125,1.54113769531,0.137329101562,-0.335693359375
1534528727.770.88330078125,-0.502685546875,0.048095703125,1.61743164062,0.404357910156,-0.244140625
1534528727.770.883544921875,-0.500732421875,0.049560546875,1.57165527344,0.587463378906,-0.617980957031
1534528727.780.880615234375,-0.501953125,0.049072265625,1.57928466797,1.01470947266,-0.91552734375
1534528727.780.8818359375,-0.501220703125,0.046875,1.41906738281,0.91552734375,-0.625610351562
1534528727.780.8896484375,-0.504638671875,0.052734375,1.953125,0.434875488281,-0.381469726562
1534528727.780.88671875,-0.50830078125,0.048095703125,1.40380859375,0.495910644531,-0.67138671875
1534528727.780.885009765625,-0.50732421875,0.04248046875,1.74713134766,0.694274902344,-0.999450683594
1534528727.790.882568359375,-0.5068359375,0.0478515625,1.48010253906,0.373840332031,-0.595092773438
1534528727.790.880126953125,-0.499755859375,0.05078125,1.57928466797,0.434875488281,-0.389099121094
1534528727.790.881591796875,-0.498779296875,0.050048828125,1.44195556641,0.991821289062,-0.511169433594
1534528727.790.87646484375,-0.507568359375,0.049072265625,1.54876708984,1.02996826172,-0.587463378906
1534528727.790.87939453125,-0.505615234375,0.047607421875,1.62506103516,0.518798828125,-0.465393066406
1534528727.790.883544921875,-0.50341796875,0.04638671875,1.43432617188,0.297546386719,-0.6103515625
1534528727.790.882568359375,-0.503173828125,0.049560546875,1.35803222656,0.526428222656,-0.633239746094
1534528727.790.879638671875,-0.503662109375,0.05224609375,1.51062011719,0.694274902344,-0.434875488281
1534528727.80.8798828125,-0.5048828125,0.0517578125,1.75476074219,0.587463378906,-0.625610351562
1534528727.80.88037109375,-0.504150390625,0.047607421875,1.62506103516,0.282287597656,-0.534057617188
1534528727.80.8828125,-0.499755859375,0.055908203125,1.35040283203,0.419616699219,-0.312805175781
1534528727.80.8779296875,-0.50244140625,0.05078125,1.82342529297,0.434875488281,-0.30517578125
1534528727.80.880859375,-0.50634765625,0.04638671875,1.80053710938,0.42724609375,-0.160217285156
1534528727.80.882080078125,-0.50341796875,0.0478515625,1.41906738281,0.503540039062,-0.328063964844
