CSV format: Accelerometer x value, acclerometer y value, accelerometer z value, gyroscope x value, gyroscope y value, gyroscope z value
Sample frequency: 100Hz
1534593315.110.936767578125,-0.390869140625,-0.081787109375,1.43432617188,0.633239746094,-0.335693359375
1534593315.120.94091796875,-0.3916015625,-0.085693359375,1.44195556641,0.373840332031,-0.389099121094
1534593315.120.93896484375,-0.3916015625,-0.087158203125,1.48010253906,0.42724609375,-0.541687011719
1534593315.120.938232421875,-0.39501953125,-0.08544921875,1.35040283203,0.236511230469,-0.465393066406
1534593315.120.94384765625,-0.392333984375,-0.084228515625,1.38092041016,0.54931640625,-0.587463378906
1534593315.130.94189453125,-0.39208984375,-0.0771484375,1.59454345703,0.67138671875,-0.694274902344
1534593315.130.939453125,-0.394287109375,-0.08203125,1.28936767578,0.389099121094,-0.808715820312
1534593315.130.939453125,-0.3955078125,-0.078125,1.45721435547,0.328063964844,-0.633239746094
1534593315.130.935791015625,-0.39404296875,-0.08203125,1.41906738281,0.564575195312,-0.587463378906
1534593315.140.93896484375,-0.394287109375,-0.08544921875,1.55639648438,0.656127929688,-0.495910644531
1534593315.140.93994140625,-0.39501953125,-0.08349609375,1.66320800781,0.709533691406,-0.465393066406
1534593315.140.9375,-0.3916015625,-0.084228515625,1.29699707031,0.434875488281,-0.770568847656
1534593315.140.9423828125,-0.392822265625,-0.07958984375,1.31225585938,0.694274902344,-0.495910644531
1534593315.150.94140625,-0.396240234375,-0.0849609375,1.53350830078,0.442504882812,-0.465393066406
1534593315.150.94140625,-0.392822265625,-0.08447265625,1.44195556641,0.54931640625,-0.602722167969
1534593315.150.938232421875,-0.393310546875,-0.082763671875,1.67083740234,0.686645507812,0.0457763671875
1534593315.150.937255859375,-0.3916015625,-0.091064453125,1.64794921875,0.54931640625,-0.312805175781
1534593315.160.937744140625,-0.395751953125,-0.091552734375,1.69372558594,0.617980957031,-0.274658203125
1534593315.160.942626953125,-0.39208984375,-0.085205078125,1.48010253906,0.656127929688,-0.205993652344
1534593315.160.93798828125,-0.393798828125,-0.084716796875,1.43432617188,0.587463378906,-0.129699707031
1534593315.170.93505859375,-0.3916015625,-0.08447265625,1.28936767578,0.381469726562,-0.114440917969
1534593315.170.938720703125,-0.392333984375,-0.075927734375,1.48010253906,0.640869140625,-0.251770019531
1534593315.170.9375,-0.395263671875,-0.081298828125,1.39617919922,0.6103515625,-0.236511230469
1534593315.170.939453125,-0.395751953125,-0.086181640625,1.23596191406,0.556945800781,-0.0534057617188
1534593315.170.9345703125,-0.396240234375,-0.0859375,1.35803222656,0.686645507812,-0.137329101562
1534593315.170.936279296875,-0.394775390625,-0.08544921875,1.53350830078,0.648498535156,-0.48828125
1534593315.170.941162109375,-0.392333984375,-0.083251953125,1.61743164062,0.617980957031,-0.419616699219
1534593315.170.938232421875,-0.3916015625,-0.084716796875,1.48773193359,0.404357910156,-0.335693359375
1534593315.180.9365234375,-0.39208984375,-0.08447265625,1.47247314453,0.450134277344,-0.419616699219
1534593315.180.93896484375,-0.3916015625,-0.08984375,1.48773193359,0.579833984375,-0.396728515625
1534593315.180.94091796875,-0.391845703125,-0.089599609375,1.5869140625,0.602722167969,-0.511169433594
1534593315.180.941650390625,-0.39111328125,-0.083740234375,1.47247314453,0.564575195312,-0.442504882812
1534593315.180.939208984375,-0.39404296875,-0.08203125,1.56402587891,0.396728515625,-0.198364257812
1534593315.180.93896484375,-0.39697265625,-0.08544921875,1.68609619141,0.3662109375,-0.259399414062
1534593315.180.937744140625,-0.3955078125,-0.086669921875,1.75476074219,0.18310546875,-0.343322753906
1534593315.180.939208984375,-0.391845703125,-0.08154296875,1.46484375,0.228881835938,-0.480651855469
1534593315.180.94287109375,-0.395263671875,-0.084228515625,1.16729736328,0.48828125,-0.564575195312
1534593315.190.9404296875,-0.397216796875,-0.083740234375,1.48010253906,0.633239746094,-0.556945800781
1534593315.190.9384765625,-0.39404296875,-0.082275390625,1.55639648438,0.328063964844,-0.518798828125
1534593315.190.937744140625,-0.390380859375,-0.084716796875,1.65557861328,0.541687011719,-0.419616699219
1534593315.190.936279296875,-0.388916015625,-0.083984375,1.32751464844,0.48828125,-0.503540039062
1534593315.190.9365234375,-0.390625,-0.088134765625,1.35803222656,0.541687011719,-0.442504882812
1534593315.20.935791015625,-0.390625,-0.08447265625,1.38092041016,0.54931640625,-0.526428222656
1534593315.20.93994140625,-0.39404296875,-0.0732421875,1.54113769531,0.381469726562,-0.411987304688
1534593315.210.940185546875,-0.394775390625,-0.076904296875,1.47247314453,0.297546386719,-0.297546386719
1534593315.210.9384765625,-0.395751953125,-0.08984375,1.54876708984,0.656127929688,-0.396728515625
1534593315.210.942138671875,-0.39697265625,-0.090087890625,1.54113769531,0.801086425781,-0.343322753906
1534593315.210.94091796875,-0.39599609375,-0.085693359375,1.47247314453,0.831604003906,-0.465393066406
1534593315.210.94091796875,-0.3974609375,-0.083984375,1.46484375,0.694274902344,-0.518798828125
1534593315.210.939697265625,-0.395751953125,-0.084716796875,1.54113769531,0.442504882812,-0.328063964844
1534593315.220.9375,-0.39404296875,-0.081298828125,1.43432617188,0.801086425781,-0.358581542969
1534593315.220.935546875,-0.392333984375,-0.095703125,1.39617919922,0.709533691406,-0.190734863281
1534593315.220.938720703125,-0.392578125,-0.082275390625,1.57928466797,0.564575195312,-0.381469726562
1534593315.220.939208984375,-0.395263671875,-0.080810546875,1.5869140625,0.564575195312,-0.389099121094
1534593315.220.9365234375,-0.394775390625,-0.082763671875,1.55639648438,0.381469726562,-0.67138671875
1534593315.220.93701171875,-0.392578125,-0.0810546875,1.55639648438,0.396728515625,-0.48828125
1534593315.230.9384765625,-0.393798828125,-0.082763671875,1.73187255859,0.434875488281,-0.244140625
1534593315.230.94140625,-0.392333984375,-0.083740234375,1.55639648438,0.686645507812,-0.48828125
1534593315.240.939697265625,-0.390869140625,-0.083251953125,1.46484375,0.602722167969,-0.587463378906
1534593315.240.941650390625,-0.391845703125,-0.08056640625,1.45721435547,0.67138671875,-0.457763671875
