CSV format: Accelerometer x value, acclerometer y value, accelerometer z value, gyroscope x value, gyroscope y value, gyroscope z value
Sample frequency: 100Hz
1534601101.40.96240234375,-0.334716796875,0.109619140625,1.63269042969,0.732421875,-0.434875488281
1534601101.410.9580078125,-0.33544921875,0.105224609375,1.40380859375,0.42724609375,-0.465393066406
1534601101.410.960205078125,-0.337158203125,0.111572265625,1.44958496094,0.274658203125,-0.350952148438
1534601101.410.9599609375,-0.3388671875,0.110107421875,1.62506103516,0.564575195312,-0.30517578125
1534601101.410.961181640625,-0.336181640625,0.106689453125,1.56402587891,0.648498535156,-0.236511230469
1534601101.410.961669921875,-0.332275390625,0.11083984375,1.44958496094,0.328063964844,-0.42724609375
1534601101.410.961181640625,-0.33154296875,0.113525390625,1.46484375,0.328063964844,-0.48828125
1534601101.410.95849609375,-0.33349609375,0.11767578125,1.41143798828,0.0686645507812,-0.534057617188
1534601101.410.957763671875,-0.3359375,0.113037109375,1.36566162109,0.312805175781,-0.343322753906
1534601101.410.962646484375,-0.33740234375,0.106689453125,1.30462646484,0.625610351562,-0.213623046875
1534601101.420.96337890625,-0.3388671875,0.106689453125,1.66320800781,0.480651855469,-0.175476074219
1534601101.420.96337890625,-0.3388671875,0.106689453125,1.26647949219,0.770568847656,-0.404357910156
1534601101.420.960205078125,-0.335693359375,0.111572265625,1.71661376953,0.404357910156,-0.244140625
1534601101.420.96142578125,-0.339111328125,0.113525390625,1.85394287109,0.480651855469,-0.267028808594
1534601101.420.96240234375,-0.33447265625,0.116943359375,1.59454345703,0.572204589844,-0.480651855469
1534601101.420.9619140625,-0.336669921875,0.11376953125,1.44958496094,0.556945800781,-0.511169433594
1534601101.430.95947265625,-0.3369140625,0.1123046875,1.64794921875,0.656127929688,-0.373840332031
1534601101.430.962646484375,-0.334228515625,0.10986328125,1.70135498047,0.572204589844,-0.350952148438
1534601101.430.964111328125,-0.334716796875,0.1123046875,1.53350830078,0.434875488281,-0.541687011719
1534601101.430.961669921875,-0.333984375,0.109619140625,1.39617919922,0.404357910156,-0.335693359375
1534601101.430.959716796875,-0.333740234375,0.110595703125,1.52587890625,0.350952148438,-0.312805175781
1534601101.430.95849609375,-0.33544921875,0.112060546875,1.60217285156,0.3662109375,-0.343322753906
1534601101.430.96142578125,-0.3369140625,0.109619140625,1.63269042969,0.450134277344,-0.244140625
1534601101.430.9599609375,-0.334716796875,0.11279296875,1.64794921875,0.579833984375,-0.114440917969
1534601101.430.9560546875,-0.3330078125,0.11181640625,1.57165527344,0.450134277344,-0.442504882812
1534601101.430.9580078125,-0.33447265625,0.112548828125,1.50299072266,0.564575195312,-0.564575195312
1534601101.440.959228515625,-0.3359375,0.112060546875,1.42669677734,0.755310058594,-0.640869140625
1534601101.440.961669921875,-0.333251953125,0.107177734375,1.41143798828,0.640869140625,-0.251770019531
1534601101.440.961669921875,-0.335205078125,0.1064453125,1.48010253906,0.587463378906,-0.106811523438
1534601101.440.96044921875,-0.33544921875,0.10693359375,1.60980224609,0.457763671875,-0.221252441406
1534601101.440.96044921875,-0.3310546875,0.107666015625,1.41906738281,0.648498535156,-0.473022460938
1534601101.440.962646484375,-0.332763671875,0.109130859375,1.35040283203,0.373840332031,-0.30517578125
1534601101.450.961669921875,-0.33935546875,0.10888671875,1.64794921875,0.495910644531,-0.343322753906
1534601101.450.960693359375,-0.33544921875,0.105712890625,1.66320800781,0.595092773438,-0.404357910156
1534601101.450.958984375,-0.333984375,0.10986328125,1.59454345703,0.656127929688,-0.465393066406
1534601101.450.962646484375,-0.335205078125,0.10986328125,1.48773193359,0.526428222656,-0.465393066406
1534601101.450.9599609375,-0.336181640625,0.106201171875,1.55639648438,0.373840332031,-0.480651855469
1534601101.460.956298828125,-0.33447265625,0.105712890625,1.54113769531,0.350952148438,-0.389099121094
1534601101.460.96240234375,-0.33740234375,0.1123046875,1.44195556641,0.595092773438,-0.579833984375
1534601101.460.961669921875,-0.335205078125,0.113037109375,1.30462646484,0.679016113281,-0.320434570312
1534601101.460.964111328125,-0.33740234375,0.116455078125,1.37329101562,0.572204589844,-0.289916992188
1534601101.460.96630859375,-0.339599609375,0.11767578125,1.48010253906,0.335693359375,-0.381469726562
1534601101.460.9638671875,-0.333251953125,0.115234375,1.56402587891,0.42724609375,-0.67138671875
1534601101.460.959716796875,-0.333740234375,0.11767578125,1.53350830078,0.518798828125,-0.297546386719
1534601101.470.95947265625,-0.334716796875,0.11376953125,1.41906738281,0.495910644531,-0.3662109375
1534601101.470.961181640625,-0.33203125,0.11279296875,1.38854980469,0.579833984375,-0.511169433594
1534601101.470.962646484375,-0.334716796875,0.1083984375,1.54113769531,0.595092773438,-0.450134277344
1534601101.470.963134765625,-0.3388671875,0.10693359375,1.59454345703,0.396728515625,-0.381469726562
1534601101.470.9609375,-0.33544921875,0.112548828125,1.51824951172,0.381469726562,-0.473022460938
1534601101.470.96240234375,-0.3349609375,0.11376953125,1.56402587891,0.67138671875,-0.503540039062
1534601101.470.96240234375,-0.335693359375,0.112060546875,1.54876708984,0.457763671875,-0.282287597656
1534601101.470.962890625,-0.334716796875,0.110595703125,1.59454345703,0.473022460938,-0.267028808594
1534601101.470.962646484375,-0.336181640625,0.112548828125,1.50299072266,0.579833984375,-0.274658203125
1534601101.480.958984375,-0.340576171875,0.10986328125,1.61743164062,0.54931640625,-0.251770019531
1534601101.480.9599609375,-0.342041015625,0.109619140625,1.65557861328,0.465393066406,-0.282287597656
1534601101.480.96484375,-0.337646484375,0.1103515625,1.48010253906,0.640869140625,-0.358581542969
1534601101.480.963134765625,-0.333251953125,0.115966796875,1.46484375,0.587463378906,-0.205993652344
1534601101.480.960693359375,-0.333740234375,0.119873046875,1.61743164062,0.6103515625,-0.350952148438
1534601101.480.9599609375,-0.337890625,0.111572265625,1.56402587891,0.30517578125,-0.358581542969
