1528134097.710.87451171875,0.052001953125,-0.540954589844,1.65557861328,0.694274902344,3.89862060547
1528134097.720.872314453125,0.057861328125,-0.525390625,1.82342529297,-0.572204589844,-0.190734863281
1528134097.720.8720703125,0.055908203125,-0.52978515625,1.74713134766,-1.68609619141,-0.534057617188
1528134097.720.870849609375,0.05078125,-0.52978515625,1.87683105469,-2.83050537109,-0.640869140625
1528134097.730.871337890625,0.05029296875,-0.543701171875,1.96075439453,-1.04522705078,-0.473022460938
1528134097.730.877685546875,0.056884765625,-0.538818359375,1.80053710938,0.419616699219,-0.335693359375
1528134097.730.877197265625,0.051025390625,-0.543701171875,1.42669677734,1.79290771484,-0.221252441406
1528134097.740.87353515625,0.05419921875,-0.5400390625,1.35803222656,2.95257568359,-0.312805175781
1528134097.740.869384765625,0.05322265625,-0.534423828125,1.82342529297,2.87628173828,-0.404357910156
1528134097.750.875,0.052734375,-0.535400390625,1.93786621094,2.34222412109,-0.274658203125
1528134102.810.87060546875,0.052734375,-0.526123046875,1.65557861328,1.220703125,-0.18310546875
1528134102.820.871826171875,0.053466796875,-0.5263671875,2.00653076172,0.373840332031,-0.518798828125
1528134102.820.8740234375,0.05078125,-0.526123046875,1.67083740234,0.213623046875,-0.381469726562
1528134102.820.8828125,0.05029296875,-0.533203125,1.97601318359,0.160217285156,-0.335693359375
1528134102.830.887939453125,0.05126953125,-0.532470703125,1.89971923828,-0.389099121094,-0.511169433594
1528134102.830.886474609375,0.052978515625,-0.544189453125,1.33514404297,-0.839233398438,-0.770568847656
1528134102.840.880615234375,0.052978515625,-0.541015625,1.30462646484,-0.335693359375,-0.946044921875
1528134102.840.874267578125,0.056884765625,-0.52880859375,1.51824951172,0.244140625,-0.6103515625
1528134102.840.86962890625,0.05126953125,-0.530029296875,1.53350830078,0.694274902344,-0.686645507812
1528134102.850.871337890625,0.055419921875,-0.530517578125,1.89208984375,1.33514404297,-0.213623046875
