CSV format: Accelerometer x value, acclerometer y value, accelerometer z value, gyroscope x value, gyroscope y value, gyroscope z value
Sample frequency: 100Hz
1534599891.080.964599609375,-0.336181640625,0.04345703125,1,1,1
1534599891.080.965576171875,-0.338623046875,0.04638671875,1,1,1
1534599891.080.961181640625,-0.33935546875,0.049072265625,1,1,1
1534599891.090.961181640625,-0.33935546875,0.049072265625,1,1,1
1534599891.090.959716796875,-0.33935546875,0.0458984375,1,1,1
1534599891.090.965087890625,-0.3369140625,0.04638671875,1,1,1
1534599891.090.965087890625,-0.3369140625,0.04638671875,1,1,1
1534599891.090.9677734375,-0.333251953125,0.048583984375,1,1,1
1534599891.090.96484375,-0.336181640625,0.050537109375,1,1,1
1534599891.090.96484375,-0.336181640625,0.050537109375,1,1,1
1534599891.090.9658203125,-0.336669921875,0.049560546875,1,1,1
1534599891.090.9658203125,-0.336669921875,0.049560546875,1,1,1
1534599891.090.96875,-0.334716796875,0.04931640625,1,1,1
1534599891.090.966552734375,-0.334716796875,0.052001953125,1,1,1
1534599891.090.962890625,-0.33349609375,0.050537109375,1,1,1
1534599891.090.9658203125,-0.333984375,0.050048828125,1,1,1
1534599891.10.969970703125,-0.3349609375,0.05419921875,1,1,1
1534599891.10.969970703125,-0.3349609375,0.05419921875,1,1,1
1534599891.10.96728515625,-0.334716796875,0.055908203125,1,1,1
1534599891.10.967041015625,-0.33837890625,0.05126953125,1,1,1
1534599891.10.967041015625,-0.33837890625,0.05126953125,1,1,1
1534599891.10.96240234375,-0.33837890625,0.0498046875,1,1,1
1534599891.10.9609375,-0.33642578125,0.049560546875,1,1,1
1534599891.10.965087890625,-0.336181640625,0.046630859375,1,1,1
1534599891.10.965576171875,-0.33544921875,0.048095703125,1,1,1
1534599891.10.963623046875,-0.33642578125,0.047607421875,1,1,1
1534599891.10.964111328125,-0.33544921875,0.046630859375,1,1,1
1534599891.110.96923828125,-0.3369140625,0.049072265625,1,1,1
1534599891.110.96923828125,-0.3369140625,0.049072265625,1,1,1
1534599891.110.970703125,-0.3369140625,0.047119140625,1,1,1
1534599891.110.970703125,-0.3369140625,0.047119140625,1,1,1
1534599891.110.96630859375,-0.336181640625,0.046875,1,1,1
1534599891.110.96630859375,-0.336181640625,0.046875,1,1,1
1534599891.110.966064453125,-0.336669921875,0.049560546875,1,1,1
1534599891.110.966064453125,-0.336669921875,0.049560546875,1,1,1
1534599891.110.965576171875,-0.3349609375,0.046142578125,1,1,1
1534599891.110.962890625,-0.333251953125,0.0458984375,1,1,1
1534599891.110.962890625,-0.335693359375,0.048583984375,1,1,1
1534599891.110.965576171875,-0.34033203125,0.04931640625,1,1,1
1534599891.120.96826171875,-0.333251953125,0.05078125,1,1,1
1534599891.120.96728515625,-0.33642578125,0.051025390625,1,1,1
1534599891.120.96728515625,-0.33642578125,0.051025390625,1,1,1
1534599891.120.966552734375,-0.336669921875,0.05078125,1,1,1
1534599891.120.966552734375,-0.336669921875,0.05078125,1,1,1
1534599891.120.967041015625,-0.3349609375,0.04833984375,1,1,1
1534599891.120.967041015625,-0.3349609375,0.04833984375,1,1,1
1534599891.120.96533203125,-0.33642578125,0.050537109375,1,1,1
1534599891.120.96533203125,-0.33642578125,0.050537109375,1,1,1
1534599891.120.96533203125,-0.335693359375,0.051513671875,1,1,1
1534599891.120.96533203125,-0.335693359375,0.051513671875,1,1,1
1534599891.120.966796875,-0.3359375,0.047607421875,1,1,1
1534599891.120.966796875,-0.3359375,0.047607421875,1,1,1
1534599891.120.96826171875,-0.336669921875,0.04736328125,1,1,1
1534599891.120.96826171875,-0.336669921875,0.04736328125,1,1,1
1534599891.120.966796875,-0.3349609375,0.050537109375,1,1,1
1534599891.120.966796875,-0.3349609375,0.050537109375,1,1,1
1534599891.120.967041015625,-0.333984375,0.052490234375,1,1,1
1534599891.120.967041015625,-0.333984375,0.052490234375,1,1,1
1534599891.130.97021484375,-0.3359375,0.052978515625,1,1,1
1534599891.130.97021484375,-0.3359375,0.052978515625,1,1,1
1534599891.130.96923828125,-0.33837890625,0.052978515625,1,1,1
1534599891.130.96923828125,-0.33837890625,0.052978515625,1,1,1
1534599891.130.966796875,-0.338134765625,0.048828125,1,1,1
1534599891.130.966796875,-0.338134765625,0.048828125,1,1,1
1534599891.130.966796875,-0.340087890625,0.04833984375,1,1,1
1534599891.130.968505859375,-0.340087890625,0.0546875,1,1,1
1534599891.130.968505859375,-0.340087890625,0.0546875,1,1,1
1534599891.130.96630859375,-0.33740234375,0.054931640625,1,1,1
1534599891.130.96630859375,-0.33740234375,0.054931640625,1,1,1
1534599891.130.964599609375,-0.33837890625,0.049560546875,1,1,1
1534599891.130.964599609375,-0.33837890625,0.049560546875,1,1,1
1534599891.130.96533203125,-0.3388671875,0.049560546875,1,1,1
1534599891.130.96533203125,-0.3388671875,0.049560546875,1,1,1
1534599891.130.96484375,-0.339111328125,0.05322265625,1,1,1
1534599891.130.96484375,-0.339111328125,0.05322265625,1,1,1
1534599891.130.963623046875,-0.33837890625,0.052490234375,1,1,1
1534599891.130.963623046875,-0.33837890625,0.052490234375,1,1,1
1534599891.140.96435546875,-0.334228515625,0.052001953125,1,1,1
1534599891.140.96435546875,-0.334228515625,0.052001953125,1,1,1
1534599891.140.96435546875,-0.33642578125,0.04833984375,1,1,1
1534599891.140.96435546875,-0.33642578125,0.04833984375,1,1,1
1534599891.140.9638671875,-0.339599609375,0.0439453125,1,1,1
1534599891.140.9638671875,-0.339599609375,0.0439453125,1,1,1
1534599891.140.965087890625,-0.338623046875,0.053466796875,1,1,1
1534599891.140.965087890625,-0.338623046875,0.053466796875,1,1,1
1534599891.140.967041015625,-0.340576171875,0.055908203125,1,1,1
1534599891.140.967041015625,-0.340576171875,0.055908203125,1,1,1
1534599891.140.966064453125,-0.341552734375,0.049560546875,1,1,1
1534599891.140.966064453125,-0.341552734375,0.049560546875,1,1,1
1534599891.140.9609375,-0.338134765625,0.048095703125,1,1,1
1534599891.140.9609375,-0.338134765625,0.048095703125,1,1,1
1534599891.140.961669921875,-0.335693359375,0.046142578125,1,1,1
1534599891.140.961669921875,-0.335693359375,0.046142578125,1,1,1
1534599891.140.963134765625,-0.3359375,0.046875,1,1,1
1534599891.140.963134765625,-0.3359375,0.046875,1,1,1
1534599891.140.9638671875,-0.3359375,0.047607421875,1,1,1
1534599891.140.9638671875,-0.3359375,0.047607421875,1,1,1
1534599891.150.96435546875,-0.337646484375,0.044189453125,1,1,1
1534599891.150.96435546875,-0.337646484375,0.044189453125,1,1,1
1534599891.150.96337890625,-0.3388671875,0.046142578125,1,1,1
1534599891.150.96337890625,-0.3388671875,0.046142578125,1,1,1
1534599891.150.9638671875,-0.337646484375,0.050048828125,1,1,1
1534599891.150.9638671875,-0.337646484375,0.050048828125,1,1,1
1534599891.150.9619140625,-0.337646484375,0.047607421875,1,1,1
1534599891.150.9619140625,-0.337646484375,0.047607421875,1,1,1
