CSV format: Accelerometer x value, acclerometer y value, accelerometer z value, gyroscope x value, gyroscope y value, gyroscope z value
Sample frequency: 100Hz
1534515615.540.87353515625,-0.51806640625,0.02685546875,1.80816650391,0.869750976562,-0.267028808594
1534515615.550.873046875,-0.5185546875,0.02880859375,1.68609619141,0.694274902344,-0.442504882812
1534515615.550.869384765625,-0.516845703125,0.02392578125,1.67083740234,0.640869140625,-0.595092773438
1534515615.550.869384765625,-0.515625,0.02587890625,1.65557861328,0.640869140625,-0.541687011719
1534515615.550.8701171875,-0.51513671875,0.02734375,1.66320800781,0.740051269531,-0.473022460938
1534515615.550.8720703125,-0.51904296875,0.02099609375,1.77001953125,0.877380371094,-0.6103515625
1534515615.550.869140625,-0.51953125,0.029541015625,1.87683105469,0.999450683594,-0.579833984375
1534515615.560.873291015625,-0.5166015625,0.02734375,1.63269042969,1.00708007812,-0.984191894531
1534515615.560.8740234375,-0.51806640625,0.02783203125,1.80816650391,1.14440917969,-0.823974609375
1534515615.560.86669921875,-0.518310546875,0.028564453125,1.82342529297,1.28173828125,-1.09100341797
1534515615.560.8671875,-0.513671875,0.029052734375,1.75476074219,0.9765625,-1.29699707031
1534515615.570.871826171875,-0.5166015625,0.025390625,1.49536132812,0.91552734375,-1.26647949219
1534515615.570.872314453125,-0.51806640625,0.024658203125,1.78527832031,0.877380371094,-1.30462646484
1534515615.570.869384765625,-0.5224609375,0.02685546875,1.89208984375,0.869750976562,-0.808715820312
1534515615.570.87353515625,-0.518310546875,0.027099609375,1.65557861328,0.877380371094,-1.38854980469
1534515615.570.868408203125,-0.5185546875,0.0283203125,1.41143798828,0.869750976562,-1.40380859375
1534515615.570.866943359375,-0.514892578125,0.035400390625,1.29699707031,0.869750976562,-1.51062011719
1534515615.580.87353515625,-0.51513671875,0.03076171875,1.45721435547,0.732421875,-1.41906738281
1534515615.590.872802734375,-0.513427734375,0.021240234375,1.49536132812,0.534057617188,-1.06811523438
1534515615.590.873046875,-0.514892578125,0.025146484375,1.57928466797,0.656127929688,-0.991821289062
