CSV format: Accelerometer x value, acclerometer y value, accelerometer z value, gyroscope x value, gyroscope y value, gyroscope z value
Sample frequency: 100Hz
1534594340.480.935546875,-0.400146484375,-0.079833984375,1.32751464844,0.411987304688,-0.54931640625
1534594340.490.935791015625,-0.398681640625,-0.083740234375,1.22833251953,0.343322753906,-0.617980957031
1534594340.490.934326171875,-0.402099609375,-0.083740234375,1.51824951172,0.419616699219,-0.541687011719
1534594340.50.93701171875,-0.397216796875,-0.083740234375,1.85394287109,0.694274902344,-0.534057617188
1534594340.50.9375,-0.396728515625,-0.080322265625,1.47247314453,0.724792480469,-0.473022460938
1534594340.50.93603515625,-0.4013671875,-0.090087890625,1.63269042969,0.694274902344,-0.167846679688
1534594340.510.935791015625,-0.395751953125,-0.08203125,1.67846679688,0.656127929688,-0.381469726562
1534594340.510.9384765625,-0.39990234375,-0.08154296875,1.65557861328,0.221252441406,-0.0381469726562
1534594340.510.93603515625,-0.403076171875,-0.082275390625,1.31988525391,0.625610351562,-0.350952148438
1534594340.510.936767578125,-0.401123046875,-0.075439453125,1.50299072266,0.602722167969,-0.42724609375
1534594340.520.937255859375,-0.398681640625,-0.08203125,1.24359130859,0.686645507812,-0.335693359375
1534594340.520.93798828125,-0.401123046875,-0.081787109375,1.65557861328,0.495910644531,-0.503540039062
1534594340.520.935546875,-0.397216796875,-0.080078125,1.5869140625,0.389099121094,-0.419616699219
1534594340.520.937744140625,-0.399169921875,-0.083740234375,1.69372558594,0.770568847656,-0.404357910156
1534594340.530.935546875,-0.404296875,-0.077392578125,1.30462646484,0.503540039062,-0.633239746094
1534594340.530.934814453125,-0.3994140625,-0.078857421875,1.55639648438,0.465393066406,-0.152587890625
1534594340.530.93994140625,-0.40380859375,-0.083251953125,1.37329101562,0.518798828125,-0.3662109375
1534594340.540.933837890625,-0.397216796875,-0.086181640625,1.48773193359,0.633239746094,-0.54931640625
1534594340.540.93505859375,-0.4013671875,-0.079833984375,1.38092041016,0.473022460938,-0.48828125
1534594340.540.934814453125,-0.400634765625,-0.082763671875,1.47247314453,0.617980957031,-0.48828125
1534594340.540.937255859375,-0.3984375,-0.0791015625,1.59454345703,0.442504882812,-0.587463378906
1534594340.550.9365234375,-0.400634765625,-0.08544921875,1.77001953125,0.236511230469,-0.42724609375
1534594340.550.935546875,-0.400390625,-0.079833984375,1.61743164062,0.511169433594,-0.175476074219
1534594340.560.935302734375,-0.40380859375,-0.075927734375,1.62506103516,0.518798828125,-0.442504882812
1534594340.560.933349609375,-0.399658203125,-0.08935546875,1.56402587891,0.724792480469,-0.419616699219
1534594340.560.93408203125,-0.400146484375,-0.080322265625,1.70135498047,0.625610351562,-0.350952148438
1534594340.570.934814453125,-0.40185546875,-0.0771484375,1.64031982422,0.579833984375,-0.236511230469
1534594340.570.936279296875,-0.400634765625,-0.08447265625,1.47247314453,0.579833984375,-0.30517578125
1534594340.570.93505859375,-0.398681640625,-0.080322265625,1.22833251953,0.633239746094,-0.602722167969
1534594340.580.93310546875,-0.402587890625,-0.08642578125,1.48010253906,0.396728515625,-0.602722167969
1534594340.580.935791015625,-0.40087890625,-0.080810546875,1.5869140625,0.54931640625,-0.442504882812
1534594340.590.9384765625,-0.396484375,-0.08203125,1.55639648438,0.587463378906,-0.503540039062
1534594340.590.9384765625,-0.40283203125,-0.084228515625,1.45721435547,0.511169433594,-0.572204589844
1534594340.590.9365234375,-0.40234375,-0.0791015625,1.61743164062,0.175476074219,-0.602722167969
1534594340.60.939453125,-0.395751953125,-0.0791015625,1.47247314453,0.556945800781,-0.205993652344
1534594340.60.93603515625,-0.40234375,-0.087890625,1.44195556641,0.419616699219,-0.617980957031
1534594340.60.935546875,-0.402099609375,-0.08740234375,1.44958496094,0.511169433594,-0.3662109375
1534594340.610.939208984375,-0.399658203125,-0.080078125,1.36566162109,0.503540039062,-0.274658203125
1534594340.610.936767578125,-0.400146484375,-0.085205078125,1.76239013672,0.396728515625,-0.213623046875
1534594340.620.93896484375,-0.398681640625,-0.08203125,1.70135498047,0.801086425781,-0.434875488281
1534594340.620.932861328125,-0.397216796875,-0.08056640625,1.24359130859,0.717163085938,-0.289916992188
1534594340.620.938720703125,-0.401611328125,-0.07861328125,1.70135498047,0.54931640625,-0.480651855469
1534594340.620.93798828125,-0.398193359375,-0.0791015625,1.55639648438,0.541687011719,-0.297546386719
1534594340.630.9375,-0.399658203125,-0.078125,1.60980224609,0.541687011719,-0.465393066406
1534594340.630.93603515625,-0.400390625,-0.084228515625,1.708984375,0.534057617188,-0.3662109375
1534594340.630.93603515625,-0.400390625,-0.076416015625,1.68609619141,0.556945800781,-0.503540039062
1534594340.640.93798828125,-0.3994140625,-0.074462890625,1.33514404297,0.518798828125,-0.236511230469
1534594340.650.935791015625,-0.400146484375,-0.077880859375,1.39617919922,0.389099121094,-0.534057617188
1534594340.650.935302734375,-0.40087890625,-0.082763671875,1.56402587891,0.3662109375,-0.457763671875
1534594340.650.93701171875,-0.397705078125,-0.0810546875,1.46484375,0.663757324219,-0.389099121094
1534594340.660.9384765625,-0.3994140625,-0.084716796875,1.60980224609,0.526428222656,-0.473022460938
1534594340.660.93408203125,-0.400634765625,-0.078369140625,1.50299072266,0.755310058594,-0.419616699219
1534594340.660.938232421875,-0.402099609375,-0.081298828125,1.50299072266,0.434875488281,-0.30517578125
1534594340.670.936767578125,-0.400146484375,-0.084716796875,1.51062011719,0.3662109375,-0.213623046875
1534594340.670.935302734375,-0.396240234375,-0.07470703125,1.51824951172,0.564575195312,-0.495910644531
1534594340.670.9375,-0.40185546875,-0.080078125,1.60980224609,0.6103515625,-0.289916992188
1534594340.670.934326171875,-0.40380859375,-0.075927734375,1.57165527344,0.503540039062,-0.297546386719
1534594340.680.936767578125,-0.399658203125,-0.076416015625,1.48773193359,0.579833984375,-0.503540039062
1534594340.680.932373046875,-0.398193359375,-0.0810546875,1.38854980469,0.289916992188,-0.106811523438
1534594340.680.935302734375,-0.400634765625,-0.08203125,1.51062011719,0.48828125,-0.297546386719
1534594340.690.9326171875,-0.401611328125,-0.08056640625,1.44195556641,0.587463378906,-0.511169433594
1534594340.690.940185546875,-0.40185546875,-0.077880859375,1.35040283203,0.373840332031,-0.381469726562
1534594340.690.9375,-0.400634765625,-0.076904296875,1.708984375,0.190734863281,-0.495910644531
1534594340.70.935302734375,-0.40185546875,-0.077880859375,1.56402587891,0.579833984375,-0.6103515625
1534594340.70.930419921875,-0.400634765625,-0.082763671875,1.43432617188,0.648498535156,-0.495910644531
1534594340.70.937744140625,-0.403564453125,-0.082763671875,1.55639648438,0.572204589844,-0.297546386719
1534594340.710.93505859375,-0.403564453125,-0.0859375,1.35803222656,0.495910644531,-0.473022460938
1534594340.710.9365234375,-0.3984375,-0.084716796875,1.54113769531,0.587463378906,-0.518798828125
1534594340.720.9375,-0.401611328125,-0.08154296875,1.84631347656,0.694274902344,-0.328063964844
1534594340.720.93603515625,-0.40087890625,-0.084716796875,1.57165527344,0.389099121094,-0.457763671875
