1535277374.32921600341796875, 11,1,1,1,1
1535277374.334434986114501953125, 11,1,1,1,1
1535277374.3347098827362060546875, 11,1,1,1,1
1535277374.3348839282989501953125, 11,1,1,1,1
1535277374.33504199981689453125, 11,1,1,1,1
1535277374.335196971893310546875, 11,1,1,1,1
1535277374.33534908294677734375, 11,1,1,1,1
1535277374.335503101348876953125, 11,1,1,1,1
1535277374.3356540203094482421875, 11,1,1,1,1
1535277374.3358070850372314453125, 11,1,1,1,1
1535277374.3359611034393310546875, 11,1,1,1,1
1535277374.33611392974853515625, 11,1,1,1,1
1535277374.336265087127685546875, 11,1,1,1,1
1535277374.3364179134368896484375, 11,1,1,1,1
1535277374.3365709781646728515625, 11,1,1,1,1
1535277374.3367249965667724609375, 11,1,1,1,1
1535277374.3368771076202392578125, 11,1,1,1,1
1535277374.337028026580810546875, 11,1,1,1,1
1535277374.3371798992156982421875, 11,1,1,1,1
1535277374.3373339176177978515625, 11,1,1,1,1
1535277374.3427150249481201171875, 11,1,1,1,1
1535277374.343040943145751953125, 11,1,1,1,1
1535277374.3432180881500244140625, 11,1,1,1,1
1535277374.3433759212493896484375, 11,1,1,1,1
1535277374.3435280323028564453125, 11,1,1,1,1
1535277374.3436820507049560546875, 11,1,1,1,1
1535277374.3438351154327392578125, 11,1,1,1,1
1535277374.343988895416259765625, 11,1,1,1,1
1535277374.34414196014404296875, 11,1,1,1,1
1535277374.344295024871826171875, 11,1,1,1,1
1535277374.3444459438323974609375, 11,1,1,1,1
1535277374.3445999622344970703125, 11,1,1,1,1
1535277374.344748973846435546875, 11,1,1,1,1
1535277374.3448979854583740234375, 11,1,1,1,1
1535277374.34504795074462890625, 11,1,1,1,1
1535277374.345199108123779296875, 11,1,1,1,1
1535277374.3453528881072998046875, 11,1,1,1,1
1535277374.348968029022216796875, 11,1,1,1,1
1535277374.3492410182952880859375, 11,1,1,1,1
1535277374.34941005706787109375, 11,1,1,1,1
1535277374.3516910076141357421875, 11,1,1,1,1
1535277374.3518860340118408203125, 11,1,1,1,1
1535277374.35204792022705078125, 11,1,1,1,1
1535277374.3522040843963623046875, 11,1,1,1,1
1535277374.3523590564727783203125, 11,1,1,1,1
1535277374.3525140285491943359375, 11,1,1,1,1
1535277374.3526670932769775390625, 11,1,1,1,1
1535277374.352819919586181640625, 11,1,1,1,1
1535277374.35297298431396484375, 11,1,1,1,1
1535277374.353125095367431640625, 11,1,1,1,1
1535277374.3532769680023193359375, 11,1,1,1,1
1535277374.3534300327301025390625, 11,1,1,1,1
1535277374.3570840358734130859375, 11,1,1,1,1
1535277374.3572690486907958984375, 11,1,1,1,1
1535277374.357429027557373046875, 11,1,1,1,1
1535277374.35793209075927734375, 11,1,1,1,1
1535277374.3580989837646484375, 11,1,1,1,1
1535277374.3582561016082763671875, 11,1,1,1,1
1535277374.3584110736846923828125, 11,1,1,1,1
1535277374.358563899993896484375, 11,1,1,1,1
1535277374.35871791839599609375, 11,1,1,1,1
1535277374.3588669300079345703125, 11,1,1,1,1
1535277374.3590190410614013671875, 11,1,1,1,1
1535277374.3591730594635009765625, 11,1,1,1,1
1535277374.3593270778656005859375, 11,1,1,1,1
1535277374.3594799041748046875, 11,1,1,1,1
1535277374.359632015228271484375, 11,1,1,1,1
1535277374.3597850799560546875, 11,1,1,1,1
1535277374.3599359989166259765625, 11,1,1,1,1
1535277374.360086917877197265625, 11,1,1,1,1
1535277374.36023998260498046875, 11,1,1,1,1
1535277374.360392093658447265625, 11,1,1,1,1
1535277374.3605439662933349609375, 11,1,1,1,1
1535277374.3606970310211181640625, 11,1,1,1,1
1535277374.360847949981689453125, 11,1,1,1,1
1535277374.3609969615936279296875, 11,1,1,1,1
1535277374.3611469268798828125, 11,1,1,1,1
1535277374.3612968921661376953125, 11,1,1,1,1
1535277374.3657219409942626953125, 11,1,1,1,1
1535277374.3661201000213623046875, 11,1,1,1,1
1535277374.366300106048583984375, 11,1,1,1,1
1535277374.3664600849151611328125, 11,1,1,1,1
1535277374.3666150569915771484375, 11,1,1,1,1
1535277374.3667690753936767578125, 11,1,1,1,1
1535277374.3669240474700927734375, 11,1,1,1,1
1535277374.3670771121978759765625, 11,1,1,1,1
1535277374.3672320842742919921875, 11,1,1,1,1
1535277374.3673839569091796875, 11,1,1,1,1
1535277374.367535114288330078125, 11,1,1,1,1
1535277374.3676879405975341796875, 11,1,1,1,1
1535277374.3678400516510009765625, 11,1,1,1,1
1535277374.3682959079742431640625, 11,1,1,1,1
1535277374.3685109615325927734375, 11,1,1,1,1
1535277374.3686740398406982421875, 11,1,1,1,1
1535277374.3688309192657470703125, 11,1,1,1,1
1535277374.3689858913421630859375, 11,1,1,1,1
1535277374.3691370487213134765625, 11,1,1,1,1
1535277374.3692901134490966796875, 11,1,1,1,1
1535277374.36944293975830078125, 11,1,1,1,1
1535277374.3741219043731689453125, 11,1,1,1,1
1535277374.3743059635162353515625, 11,1,1,1,1
1535277374.3744680881500244140625, 11,1,1,1,1
1535277374.3746259212493896484375, 11,1,1,1,1
1535277374.3747770786285400390625, 11,1,1,1,1
1535277374.3749310970306396484375, 11,1,1,1,1
1535277374.37508296966552734375, 11,1,1,1,1
1535277374.375236034393310546875, 11,1,1,1,1
1535277374.3753869533538818359375, 11,1,1,1,1
1535277374.3755400180816650390625, 11,1,1,1,1
1535277374.375691890716552734375, 11,1,1,1,1
1535277374.3758449554443359375, 11,1,1,1,1
1535277374.3759939670562744140625, 11,1,1,1,1
1535277374.3761470317840576171875, 11,1,1,1,1
1535277374.3763000965118408203125, 11,1,1,1,1
1535277374.376451969146728515625, 11,1,1,1,1
1535277374.376605987548828125, 11,1,1,1,1
1535277374.3767569065093994140625, 11,1,1,1,1
1535277374.3769109249114990234375, 11,1,1,1,1
1535277374.3770630359649658203125, 11,1,1,1,1
1535277374.377214908599853515625, 11,1,1,1,1
1535277374.3773670196533203125, 11,1,1,1,1
1535277374.382009029388427734375, 11,1,1,1,1
1535277374.382277011871337890625, 11,1,1,1,1
1535277374.382441997528076171875, 11,1,1,1,1
1535277374.3825991153717041015625, 11,1,1,1,1
1535277374.3827559947967529296875, 11,1,1,1,1
1535277374.3829119205474853515625, 11,1,1,1,1
1535277374.3830668926239013671875, 11,1,1,1,1
1535277374.3832209110260009765625, 11,1,1,1,1
1535277374.3833739757537841796875, 11,1,1,1,1
1535277374.3835260868072509765625, 11,1,1,1,1
1535277374.3836801052093505859375, 11,1,1,1,1
1535277374.38383197784423828125, 11,1,1,1,1
1535277374.3839819431304931640625, 11,1,1,1,1
1535277374.3841340541839599609375, 11,1,1,1,1
1535277374.3842871189117431640625, 11,1,1,1,1
1535277374.384440898895263671875, 11,1,1,1,1
1535277374.384593963623046875, 11,1,1,1,1
1535277374.384746074676513671875, 11,1,1,1,1
1535277374.3848960399627685546875, 11,1,1,1,1
1535277374.38504505157470703125, 11,1,1,1,1
1535277374.3851969242095947265625, 11,1,1,1,1
1535277374.3853499889373779296875, 11,1,1,1,1
1535277374.389976978302001953125, 11,1,1,1,1
1535277374.3902680873870849609375, 11,1,1,1,1
1535277374.3904368877410888671875, 11,1,1,1,1
1535277374.390594005584716796875, 11,1,1,1,1
1535277374.3907489776611328125, 11,1,1,1,1
1535277374.390902042388916015625, 11,1,1,1,1
1535277374.3910539150238037109375, 11,1,1,1,1
1535277374.3912069797515869140625, 11,1,1,1,1
1535277374.3913590908050537109375, 11,1,1,1,1
1535277374.3915131092071533203125, 11,1,1,1,1
1535277374.391664981842041015625, 11,1,1,1,1
1535277374.3918159008026123046875, 11,1,1,1,1
1535277374.3919670581817626953125, 11,1,1,1,1
1535277374.392119884490966796875, 11,1,1,1,1
1535277374.3922688961029052734375, 11,1,1,1,1
1535277374.3924200534820556640625, 11,1,1,1,1
1535277374.392570972442626953125, 11,1,1,1,1
1535277374.39272308349609375, 11,1,1,1,1
1535277374.39287090301513671875, 11,1,1,1,1
1535277374.393022060394287109375, 11,1,1,1,1
1535277374.3931748867034912109375, 11,1,1,1,1
1535277374.393330097198486328125, 11,1,1,1,1
1535277374.3979051113128662109375, 11,1,1,1,1
1535277374.3982279300689697265625, 11,1,1,1,1
1535277374.398396015167236328125, 11,1,1,1,1
1535277374.3985550403594970703125, 11,1,1,1,1
1535277374.3987109661102294921875, 11,1,1,1,1
1535277374.398868083953857421875, 11,1,1,1,1
1535277374.39902210235595703125, 11,1,1,1,1
1535277374.3991739749908447265625, 11,1,1,1,1
1535277374.3993279933929443359375, 11,1,1,1,1
1535277374.3994810581207275390625, 11,1,1,1,1
1535277374.399631023406982421875, 11,1,1,1,1
1535277374.399784088134765625, 11,1,1,1,1
1535277374.3999350070953369140625, 11,1,1,1,1
1535277374.4000890254974365234375, 11,1,1,1,1
1535277374.4044411182403564453125, 11,1,1,1,1
1535277374.404705047607421875, 11,1,1,1,1
1535277374.4051020145416259765625, 11,1,1,1,1
1535277374.4053161144256591796875, 11,1,1,1,1
1535277374.407455921173095703125, 11,1,1,1,1
1535277374.407761096954345703125, 11,1,1,1,1
1535277374.4079310894012451171875, 11,1,1,1,1
1535277374.408090114593505859375, 11,1,1,1,1
1535277374.408245086669921875, 11,1,1,1,1
1535277374.4083950519561767578125, 11,1,1,1,1
1535277374.4085490703582763671875, 11,1,1,1,1
1535277374.40870189666748046875, 11,1,1,1,1
1535277374.408852100372314453125, 11,1,1,1,1
1535277374.4090020656585693359375, 11,1,1,1,1
1535277374.40915393829345703125, 11,1,1,1,1
1535277374.409306049346923828125, 11,1,1,1,1
1535277374.41232395172119140625, 11,1,1,1,1
1535277374.4126899242401123046875, 11,1,1,1,1
1535277374.412869930267333984375, 11,1,1,1,1
1535277374.4130270481109619140625, 11,1,1,1,1
1535277374.4131839275360107421875, 11,1,1,1,1
1535277374.4133379459381103515625, 11,1,1,1,1
1535277374.4138081073760986328125, 11,1,1,1,1
1535277374.4140110015869140625, 11,1,1,1,1
1535277374.4141719341278076171875, 11,1,1,1,1
1535277374.414329051971435546875, 11,1,1,1,1
1535277374.41448307037353515625, 11,1,1,1,1
1535277374.4146358966827392578125, 11,1,1,1,1
1535277374.4147889614105224609375, 11,1,1,1,1
1535277374.4149401187896728515625, 11,1,1,1,1
1535277374.415092945098876953125, 11,1,1,1,1
1535277374.4152469635009765625, 11,1,1,1,1
1535277374.415399074554443359375, 11,1,1,1,1
1535277374.4155509471893310546875, 11,1,1,1,1
1535277374.4157009124755859375, 11,1,1,1,1
1535277374.415852069854736328125, 11,1,1,1,1
1535277374.4160039424896240234375, 11,1,1,1,1
1535277374.41615390777587890625, 11,1,1,1,1
1535277374.4163029193878173828125, 11,1,1,1,1
1535277374.4164559841156005859375, 11,1,1,1,1
1535277374.4166090488433837890625, 11,1,1,1,1
1535277374.4167630672454833984375, 11,1,1,1,1
1535277374.4169158935546875, 11,1,1,1,1
1535277374.4170629978179931640625, 11,1,1,1,1
1535277374.417213916778564453125, 11,1,1,1,1
1535277374.41736698150634765625, 11,1,1,1,1
1535277374.422071933746337890625, 11,1,1,1,1
1535277374.422336101531982421875, 11,1,1,1,1
1535277374.4224989414215087890625, 11,1,1,1,1
1535277374.422657012939453125, 11,1,1,1,1
1535277374.4228069782257080078125, 11,1,1,1,1
1535277374.4229609966278076171875, 11,1,1,1,1
1535277374.4231150150299072265625, 11,1,1,1,1
1535277374.4232680797576904296875, 11,1,1,1,1
1535277374.4234220981597900390625, 11,1,1,1,1
1535277374.423572063446044921875, 11,1,1,1,1
1535277374.4237248897552490234375, 11,1,1,1,1
1535277374.4238779544830322265625, 11,1,1,1,1
1535277374.4240310192108154296875, 11,1,1,1,1
1535277374.4241840839385986328125, 11,1,1,1,1
1535277374.424336910247802734375, 11,1,1,1,1
1535277374.42448902130126953125, 11,1,1,1,1
1535277374.4246408939361572265625, 11,1,1,1,1
1535277374.4247920513153076171875, 11,1,1,1,1
1535277374.4249420166015625, 11,1,1,1,1
1535277374.4250919818878173828125, 11,1,1,1,1
1535277374.4252440929412841796875, 11,1,1,1,1
1535277374.4253981113433837890625, 11,1,1,1,1
1535277374.4277360439300537109375, 11,1,1,1,1
1535277374.4279429912567138671875, 11,1,1,1,1
1535277374.4281051158905029296875, 11,1,1,1,1
1535277374.4282629489898681640625, 11,1,1,1,1
1535277374.4284191131591796875, 11,1,1,1,1
1535277374.4288959503173828125, 11,1,1,1,1
1535277374.4290769100189208984375, 11,1,1,1,1
1535277374.4292399883270263671875, 11,1,1,1,1
1535277374.4293930530548095703125, 11,1,1,1,1
1535277374.4301130771636962890625, 11,1,1,1,1
1535277374.4303009510040283203125, 11,1,1,1,1
1535277374.43045902252197265625, 11,1,1,1,1
1535277374.4306108951568603515625, 11,1,1,1,1
1535277374.43076610565185546875, 11,1,1,1,1
1535277374.4309179782867431640625, 11,1,1,1,1
1535277374.4310739040374755859375, 11,1,1,1,1
1535277374.4312260150909423828125, 11,1,1,1,1
1535277374.431377887725830078125, 11,1,1,1,1
1535277374.431529998779296875, 11,1,1,1,1
1535277374.4316799640655517578125, 11,1,1,1,1
1535277374.4318330287933349609375, 11,1,1,1,1
1535277374.4319860935211181640625, 11,1,1,1,1
1535277374.432137012481689453125, 11,1,1,1,1
1535277374.4322888851165771484375, 11,1,1,1,1
1535277374.4324419498443603515625, 11,1,1,1,1
1535277374.432835102081298828125, 11,1,1,1,1
1535277374.433041095733642578125, 11,1,1,1,1
1535277374.4332020282745361328125, 11,1,1,1,1
1535277374.4333589076995849609375, 11,1,1,1,1
1535277374.433742046356201171875, 11,1,1,1,1
1535277374.433929920196533203125, 11,1,1,1,1
1535277374.4340879917144775390625, 11,1,1,1,1
1535277374.4342439174652099609375, 11,1,1,1,1
1535277374.4343969821929931640625, 11,1,1,1,1
1535277374.4345510005950927734375, 11,1,1,1,1
1535277374.4347019195556640625, 11,1,1,1,1
1535277374.434854030609130859375, 11,1,1,1,1
1535277374.4350070953369140625, 11,1,1,1,1
1535277374.4351561069488525390625, 11,1,1,1,1
1535277374.435307979583740234375, 11,1,1,1,1
1535277374.43546009063720703125, 11,1,1,1,1
1535277374.4356129169464111328125, 11,1,1,1,1
1535277374.4357659816741943359375, 11,1,1,1,1
1535277374.43591594696044921875, 11,1,1,1,1
1535277374.4360659122467041015625, 11,1,1,1,1
1535277374.4362189769744873046875, 11,1,1,1,1
1535277374.4363720417022705078125, 11,1,1,1,1
1535277374.4365251064300537109375, 11,1,1,1,1
1535277374.4366779327392578125, 11,1,1,1,1
1535277374.436830043792724609375, 11,1,1,1,1
1535277374.4369819164276123046875, 11,1,1,1,1
1535277374.4371340274810791015625, 11,1,1,1,1
1535277374.437285900115966796875, 11,1,1,1,1
1535277374.43743896484375, 11,1,1,1,1
1535277374.437819957733154296875, 11,1,1,1,1
1535277374.4379799365997314453125, 11,1,1,1,1
1535277374.4381349086761474609375, 11,1,1,1,1
1535277374.4382889270782470703125, 11,1,1,1,1
1535277374.438438892364501953125, 11,1,1,1,1
1535277374.43859100341796875, 11,1,1,1,1
1535277374.4387381076812744140625, 11,1,1,1,1
1535277374.438890933990478515625, 11,1,1,1,1
1535277374.43904399871826171875, 11,1,1,1,1
1535277374.439196109771728515625, 11,1,1,1,1
1535277374.4393489360809326171875, 11,1,1,1,1
1535277374.4395020008087158203125, 11,1,1,1,1
1535277374.4396541118621826171875, 11,1,1,1,1
1535277374.439807891845703125, 11,1,1,1,1
1535277374.439958095550537109375, 11,1,1,1,1
1535277374.4401109218597412109375, 11,1,1,1,1
1535277374.4402630329132080078125, 11,1,1,1,1
1535277374.440412044525146484375, 11,1,1,1,1
1535277374.4405651092529296875, 11,1,1,1,1
1535277374.4407169818878173828125, 11,1,1,1,1
1535277374.4408710002899169921875, 11,1,1,1,1
1535277374.4410240650177001953125, 11,1,1,1,1
1535277374.441176891326904296875, 11,1,1,1,1
1535277374.4413280487060546875, 11,1,1,1,1
1535277374.4416100978851318359375, 11,1,1,1,1
1535277374.4417850971221923828125, 11,1,1,1,1
1535277374.4419438838958740234375, 11,1,1,1,1
1535277374.442099094390869140625, 11,1,1,1,1
1535277374.44225311279296875, 11,1,1,1,1
1535277374.4424040317535400390625, 11,1,1,1,1
1535277374.442554950714111328125, 11,1,1,1,1
1535277374.44270610809326171875, 11,1,1,1,1
1535277374.4428570270538330078125, 11,1,1,1,1
1535277374.443008899688720703125, 11,1,1,1,1
1535277374.4431641101837158203125, 11,1,1,1,1
1535277374.443316936492919921875, 11,1,1,1,1
1535277374.4434659481048583984375, 11,1,1,1,1
1535277374.4436180591583251953125, 11,1,1,1,1
1535277374.443770885467529296875, 11,1,1,1,1
1535277374.44392299652099609375, 11,1,1,1,1
1535277374.444076061248779296875, 11,1,1,1,1
1535277374.4442288875579833984375, 11,1,1,1,1
1535277374.4443819522857666015625, 11,1,1,1,1
1535277374.444531917572021484375, 11,1,1,1,1
1535277374.44468402862548828125, 11,1,1,1,1
1535277374.4448359012603759765625, 11,1,1,1,1
1535277374.4449880123138427734375, 11,1,1,1,1
1535277374.4451389312744140625, 11,1,1,1,1
1535277374.445290088653564453125, 11,1,1,1,1
1535277374.4454419612884521484375, 11,1,1,1,1
1535277374.4457290172576904296875, 11,1,1,1,1
1535277374.445888042449951171875, 11,1,1,1,1
1535277374.4460399150848388671875, 11,1,1,1,1
1535277374.4461929798126220703125, 11,1,1,1,1
1535277374.4463469982147216796875, 11,1,1,1,1
1535277374.4465010166168212890625, 11,1,1,1,1
1535277374.4466540813446044921875, 11,1,1,1,1
1535277374.4468080997467041015625, 11,1,1,1,1
1535277374.446959972381591796875, 11,1,1,1,1
1535277374.4471108913421630859375, 11,1,1,1,1
1535277374.4472630023956298828125, 11,1,1,1,1
1535277374.4474160671234130859375, 11,1,1,1,1
1535277374.4582140445709228515625, 11,1,1,1,1
1535277374.458549022674560546875, 11,1,1,1,1
1535277374.4587249755859375, 11,1,1,1,1
1535277374.458880901336669921875, 11,1,1,1,1
1535277374.4590370655059814453125, 11,1,1,1,1
1535277374.4591920375823974609375, 11,1,1,1,1
1535277374.45934295654296875, 11,1,1,1,1
1535277374.459495067596435546875, 11,1,1,1,1
1535277374.4596478939056396484375, 11,1,1,1,1
1535277374.4598009586334228515625, 11,1,1,1,1
1535277374.4599530696868896484375, 11,1,1,1,1
1535277374.4601039886474609375, 11,1,1,1,1
1535277374.4602549076080322265625, 11,1,1,1,1
1535277374.4604070186614990234375, 11,1,1,1,1
1535277374.4605610370635986328125, 11,1,1,1,1
1535277374.460712909698486328125, 11,1,1,1,1
1535277374.46086406707763671875, 11,1,1,1,1
1535277374.4610149860382080078125, 11,1,1,1,1
1535277374.4611680507659912109375, 11,1,1,1,1
1535277374.46131801605224609375, 11,1,1,1,1
1535277374.46172809600830078125, 11,1,1,1,1
1535277374.4619350433349609375, 11,1,1,1,1
1535277374.4620978832244873046875, 11,1,1,1,1
1535277374.462256908416748046875, 11,1,1,1,1
1535277374.4624121189117431640625, 11,1,1,1,1
1535277374.4625670909881591796875, 11,1,1,1,1
1535277374.4627230167388916015625, 11,1,1,1,1
1535277374.4628770351409912109375, 11,1,1,1,1
1535277374.4630300998687744140625, 11,1,1,1,1
1535277374.463181972503662109375, 11,1,1,1,1
1535277374.46333408355712890625, 11,1,1,1,1
1535277374.4634859561920166015625, 11,1,1,1,1
1535277374.463635921478271484375, 11,1,1,1,1
1535277374.46378993988037109375, 11,1,1,1,1
1535277374.463941097259521484375, 11,1,1,1,1
1535277374.4640939235687255859375, 11,1,1,1,1
1535277374.4642460346221923828125, 11,1,1,1,1
1535277374.464395999908447265625, 11,1,1,1,1
1535277374.4645481109619140625, 11,1,1,1,1
1535277374.4646999835968017578125, 11,1,1,1,1
1535277374.4648530483245849609375, 11,1,1,1,1
1535277374.4650061130523681640625, 11,1,1,1,1
1535277374.465158939361572265625, 11,1,1,1,1
1535277374.46531200408935546875, 11,1,1,1,1
1535277374.4697430133819580078125, 11,1,1,1,1
1535277374.470117092132568359375, 11,1,1,1,1
1535277374.4702899456024169921875, 11,1,1,1,1
1535277374.4704558849334716796875, 11,1,1,1,1
1535277374.470613002777099609375, 11,1,1,1,1
1535277374.47076702117919921875, 11,1,1,1,1
1535277374.470920085906982421875, 11,1,1,1,1
1535277374.4710729122161865234375, 11,1,1,1,1
1535277374.4712250232696533203125, 11,1,1,1,1
1535277374.471375942230224609375, 11,1,1,1,1
1535277374.4715290069580078125, 11,1,1,1,1
1535277374.4716799259185791015625, 11,1,1,1,1
1535277374.4718320369720458984375, 11,1,1,1,1
1535277374.4719851016998291015625, 11,1,1,1,1
1535277374.472135066986083984375, 11,1,1,1,1
1535277374.4722878932952880859375, 11,1,1,1,1
1535277374.4724400043487548828125, 11,1,1,1,1
